Order_ID,Sale_Date,Brand,Model,Category,Color,Engine_CC,Fuel_Type,Transmission,Mileage_KMPL,Ex_Showroom_Price_INR,Discount_INR,Units_Sold,Revenue_INR,State,City,Sales_Channel,Customer_Segment,Payment_Method,Customer_Rating
IND-14798,28-05-2023,Suzuki,V-Strom 650,Commuter,Midnight Grey,110,Petrol,Manual,30.3,60200,7000,8,425600,Rajasthan,Jaipur,Online,Businessman,EMI,3.6
IND-18214,21-12-2021,Jawa,Jawa 42,Adventure,Lime Green,650,Electric,Manual,,280100,10000,3,810300,Kerala,Kochi,Online,Working Professional,,4.5
IND-14504,25-06-2022,Hero,,CRUISER,Pearl White,500,Electric,Manual,N/A,175300,2000,11,1906300,Rajasthan,Jaipur,Exchange,Businessman,EMI,4.6
IND-11499,24-07-2024,Jawa,42 Bobber,Cruiser,Glossy Red,350,Electric,Manual,N/A,214600,5000,2,419200,Maharashtra,Mumbai,,Businessman,Loan,3.3
IND-19248,28-09-2021,Yamaha,Fascino 125,Commuter,Candy Yellow,100,BS6 Petrol,Manual,64.2,83700,5000,15,1180500,Maharashtra,Mumbai,Company Direct,Businessman,Loan,3.2
IND-17228,04-10-2023,Royal Enfield,Thunderbird 350X,Adventure,Lime Green,650,BS6 Petrol,Manual,48,314700,0,11,3461700,DELHI,New Delhi,Company Direct,Delivery Executive,UPI,4.4
IND-10175,15-06-2021,Mahindra,Duro DZ,Cruiser,Midnight Grey,350,Electric,Manual,,,3000,7,1101100,West Bengal,Kolkata,Online,Working Professional,UPI,4.4
IND-16136,08-10-2024,TVS,Ntorq 125,Scooter,Racing Blue,125,Petrol,Manual,51.2,84000,5000,2,158000,Kerala,Kochi,Online,Working Professional,,4
IND-19805,10-02-2023,Hero,Splendor Plus,Electric,Matte Black,0,BS6 Petrol,Manual,37.1,83000,3000,2,160000,Rajasthan,Jaipur,Exchange,Delivery Executive,Credit Card,4.3
IND-18756,20-01-2023,TVS,Jupiter,Commuter,Glossy Red,150,Petrol,Manual,35,85200,7000,2,156400,Delhi,New Delhi,Company Direct,Student,Loan,4.3
IND-15075,06-06-2023,TVS,Apache RTR 160,Adventure,Midnight Grey,390,Electric,Manual,N/A,395500,7000,1,388500,Rajasthan,Jaipur,Company Direct,Homemaker,Credit Card,3.5
IND-16206,17-03-2021,Royal Enfield,Bullet 350,Sports,Matte Black,160,BS6 Petrol,Manual,34,191400,0,5,957000,KERALA,Kochi,,Homemaker,Loan,3.6
IND-13170,15-09-2023,KTM,,Adventure,Sunset Orange,650,Petrol,Manual,,296300,3000,8,2346400,Rajasthan,Jaipur,Dealership,Delivery Executive,Credit Card,4.8
IND-19891,12-01-2021,Royal Enfield,Classic 350,Electric,Candy Yellow,0,BS6 Petrol,Manual,,137400,0,13,1786200,Rajasthan,Jaipur,Company Direct,Student,EMI,3.7
IND-11745,23-02-2024,KTM,Duke 200,Sports,Racing Blue,250,Petrol,Manual,39.6,189400,2000,4,749600,Kerala,Kochi,,Businessman,,3.1
IND-16806,29-11-2023,Jawa,Jawa 42,Scooter,Candy Yellow,110,Petrol,Manual,42.4,,3000,13,963300,Rajasthan,Jaipur,Online,Working Professional,Cash,5
IND-17631,02-05-2023,Royal Enfield,Himalayan,Sports,Sunset Orange,150,Petrol,Manual,53.7,108700,3000,10,1057000,Kerala,Kochi,Dealership,Student,Loan,4.4
IND-13209,02-04-2023,Yamaha,Ray ZR,Scooter,Lime Green,110,Electric ,Manual,N/A,72000,7000,5,325000,Maharashtra,Mumbai,Company Direct,Delivery Executive,UPI,4.4
IND-19311,04-12-2021,TVS,Ntorq 125,Electric,Matte Black,0,Petrol,Manual,60.7,134900,15000,3,359700,Uttar Pradesh,Lucknow,Online,Student,Credit Card,
IND-13088,06-06-2024,Royal Enfield India,Classic 350,Scooter,Pearl White,150,Petrol,Manual,45.6,87600,0,13,1138800,Rajasthan,Jaipur,Online,Homemaker,Loan,4.3
IND-11331,21-11-2022,Jawa,Yezdi Scrambler,Commuter,Lime Green,110,Petrol,Manual,68.6,79200,3000,13,990600,Rajasthan,Jaipur,Company Direct,Working Professional,Cash,4.5
IND-19288,03-09-2023,Hero,Glamour,Superbike,Matte Black,650,Petrol,Manual,64.3,338100,5000,6,1998600,Tamil Nadu,Chennai,Company Direct,Working Professional,Cash,4.6
IND-15431,14-12-2021,Hero,Splendor Plus,Cruiser,Lime Green,220,Electric,Manual,N/A,195900,999999,2,391800,Telangana,Hyderabad,Online,Homemaker,EMI,3.5
IND-18659,18-03-2024,Jawa,Perak,Electric,Midnight Grey,0,Petrol,Manual,36.8,105000,0,2,210000,Gujarat,Ahmedabad,Company Direct,Homemaker,,
IND-13931,30-04-2024,Jawa,Yezdi Scrambler,Sports,Candy Yellow,160,BS6 Petrol,Manual,56.3,178800,3000,8,1406400,Delhi,New Delhi,Online,Homemaker,Cash,4.8
IND-18194,14-05-2021,RE,Classic 350,Scooter,Matte Black,150,Electric,Manual,N/A,78300,2000,3,228900,Gujarat,Ahmedabad,Exchange,Working Professional,,4
IND-16260,20-01-2023,Suzuki,V-Strom 650,Adventure,Racing Blue,650,BS6,Manual,72.4,270900,15000,10,2559000,Tamil Nadu,Chennai,Company Direct,Delivery Executive,Credit Card,3.2
IND-15361,06-09-2022,KTM,Duke 200,Scooter,Midnight Grey,110,BS6 Petrol,Manual,54.7,95500,7000,10,885000,West Bengal,Kolkata,Dealership,Homemaker,Cash,4.7
IND-17643,10-06-2022,Mahindra,Mojo 300,Electric,,0,Electric,Manual,N/A,,15000,11,1003200,telangana,Hyderabad,Company Direct,Businessman,EMI,3.8
IND-15122,18-12-2021,Royal Enfield,Meteor 350,Scooter,Sunset Orange,110,Petrol,Manual,60,117200,3000,9,1027800,Rajasthan,Jaipur,Company Direct,Delivery Executive,UPI,4.9
IND-11488,27-10-2023,Jawa,,Commuter,Lime Green,125,Electric,Manual,N/A,63700,15000,14,681800,MAHARASHTRA,Mumbai,Dealership,Homemaker,Cash,4.1
IND-11324,04-07-2021,Jawa,Yezdi Scrambler,Superbike,Racing Blue,1000,BS6 Petrol,Manual,47.8,588100,5000,5,2915500,Telangana,Hyderabad,Company Direct,Delivery Executive,UPI,
IND-13099,17-08-2021,Honda,CB Unicorn,Scooter,Glossy Red,125,BS6 Petrol,Manual,55.3,98800,7000,4,367200,West Bengal,Kolkata,Online,Student,Cash,
IND-11483,12-06-2023,Bajaj,Avenger 220,Cruiser,,350,Petrol,Manual,71.6,203800,2000,1,201800,Karnataka,Bengaluru,Exchange,Businessman,Loan,3.8
IND-12649,29-04-2024,Mahindra,Centuro,Commuter,,125,Electric,Manual,N/A,57000,2000,13,715000,Uttar Pradesh,Lucknow,Online,Working Professional,UPI,4.1
IND-13988,12-12-2021,tvs,Ntorq 125,Superbike,Sunset Orange,650,Petrol,Manual,70.6,398700,0,5,1993500,Kerala,Kochi,Exchange,Businessman,Cash,4.5
IND-18658,05-11-2024,Suzuki,Gixxer 250,Commuter,Sunset Orange,110,Petrol,Manual,61.9,70900,,2,121800,Delhi,New Delhi,Online,Businessman,Cash,4.2
IND-13019,10-11-2021,Jawa,42 Bobber,Sports,Racing Blue,250,Electric,Manual,N/A,166000,,13,2119000,Gujarat,Ahmedabad,Company Direct,Working Professional,,4.1
IND-17871,26-05-2023,TVS,Jupiter,Superbike,Sunset Orange,390,BS6 Petrol,Manual,,,5000,8,4186400,Tamil Nadu,Chennai,Exchange,Delivery Executive,Cash,3.1
IND-18981,23-08-2021,Mahindra,Centuro,Sports,Lime Green,160,BS6 Petrol,Manual,,152700,7000,14,2039800,Karnataka,Bengaluru,Company Direct,Businessman,,0
IND-19925,08-01-2021,KTM,,Sports,Racing Blue,150,BS6 Petrol,Manual,31.9,160500,5000,13,2021500,Uttar Pradesh,Lucknow,Dealership,Student,,4.1
IND-19203,17.02.2024,Bajaj,Pulsar NS200,COMMUTER,Pearl White,100,Petrol,Manual,41.7,89400,10000,1,79400,Delhi,New Delhi,Online,Homemaker,Cash,3.5
IND-18442,25-01-2024,Jawa,Perak,Cruiser,Pearl White,500,Petrol,Manual,35.3,178900,7000,2,343800,Delhi,New Delhi,Dealership,Businessman,UPI,
IND-10863,20-02-2021,Jawa,Perak,Scooter,Glossy Red,150,Electric,Manual,N/A,,3000,13,1205100,Telangana,Hyderabad,,Homemaker,Cash,4.2
IND-16402,30-07-2022,Royal Enfield India,Thunderbird 350X,Cruiser,Glossy Red,220,Electric,Manual,N/A,,5000,10,2186000,Kerala,Kochi,Company Direct,Working Professional,UPI,4.3
IND-11616,05-02-2024,Hero,Splendor Plus,Superbike,Sunset Orange,650,Electric,Manual,N/A,436000,15000,3,1263000,West Bengal,Kolkata,Company Direct,Student,UPI,3.9
IND-17890,16-10-2024,Jawa,42 Bobber,Scooter,Glossy Red,125,BS6 Petrol,Manual,71.8,94600,2000,6,555600,Kerala,Kochi,,Businessman,Loan,4.5
IND-15472,31-01-2024,KTM,,Superbike,Racing Blue,1000,Electric,Manual,N/A,480500,15000,2,931000,West Bengal,Kolkata,Online,Homemaker,UPI,4.9
IND-11241,07-12-2023,Honda,Hornet 2.0,Electric,Midnight Grey,0,Petrol,Manual,54.3,138600,0,11,1524600,Delhi,New Delhi,Company Direct,Delivery Executive,Cash,4.5
IND-13495,04-03-2022,Mahindra,Duro DZ,Superbike,Candy Yellow,1000,Electric,Manual,N/A,504200,7000,9,4474800,Maharashtra,Mumbai,Dealership,Businessman,UPI,4
IND-19733,29-07-2022,Hero,Splendor Plus,Electric,Candy Yellow,0,Electric,Manual,,139800,15000,8,998400,Rajasthan,Jaipur,Exchange,Homemaker,EMI,4.3
IND-14608,09-08-2023,Suzuki,Intruder 150,Commuter,Glossy Red,150,Petrol,Manual,59.4,88900,15000,5,369500,Karnataka,Bengaluru,Exchange,Working Professional,,4.7
IND-10931,23-07-2022,TVS,Ntorq 125,Superbike,Matte Black,1000,BS6 Petrol,Manual,68.6,419700,10000,12,4916400,West Bengal,Kolkata,Online,Student,Loan,3.5
IND-16118,26-08-2023,KTM,Duke 390,Scooter,Sunset Orange,125,BS-6,Manual,58.2,103000,2000,1,101000,West Bengal,Kolkata,Exchange,Working Professional,EMI,4
IND-15568,28-06-2021,Mahindra,Mojo 300,Electric,Matte Black,0,Petrol,Manual,49.8,136700,0,6,820200,Telangana,Hyderabad,Exchange,Working Professional,UPI,4.4
IND-15693,27.05.2024,Mahindra,Gusto 125,Superbike,Lime Green,650,Electric,Manual,N/A,348300,0,7,2438100,Karnataka,Bengaluru,Exchange,Working Professional,UPI,3.4
IND-13090,14-11-2024,Mahindra,Gusto 125,Adventure,Matte Black,300,Petrol,Manual,40.9,221300,2000,6,1315800,Rajasthan,Jaipur,Company Direct,Homemaker,Cash,3.7
IND-11235,10-08-2021,Suzuki,Burgman Street,Adventure,Glossy Red,390,petrol,Manual,42.4,150,2000,8,1694400,Uttar Pradesh,Lucknow,Exchange,Student,Credit Card,3.9
IND-12914,21-02-2022,Yamaha,Ray ZR,Superbike,Midnight Grey,390,Electric,Manual,,543800,10000,4,2135200,Maharashtra,Mumbai,Exchange,Working Professional,Credit Card,4.8
IND-12626,07-06-2021,KTM,Duke 200,Electric,Matte Black,0,BS6 Petrol,Manual,56.9,126800,5000,13,1583400,West Bengal,Kolkata,Online,Student,Credit Card,3.8
IND-10082,05-11-2024,Honda,Hornet 2.0,Adventure,,300,electric,Manual,N/A,380900,3000,4,1511600,West Bengal,Kolkata,Company Direct,Working Professional,UPI,
IND-11406,05-11-2021,Hero,HF Deluxe,Adventure,Racing Blue,300,Petrol,Manual,41.9,420700,10000,9,3696300,Delhi,New Delhi,Dealership,Delivery Executive,Credit Card,3.8
IND-18020,25-12-2024,Honda,Hornet 2.0,Cruiser,Sunset Orange,350,BS6 Petrol,Manual,32.2,225800,15000,8,1686400,Telangana,Hyderabad,Dealership,Student,EMI,4.2
IND-16467,26-10-2023,Honda,Hornet 2.0,Commuter,Sunset Orange,125,BS6,Manual,72.8,75800,2000,9,664200,Uttar Pradesh,Lucknow,Dealership,Businessman,Cash,4.8
IND-20068,09-09-2023,Jawa,Jawa 42,Adventure,,300,BS6 Petrol,Manual,40,,2000,12,4515600,Delhi,New Delhi,Dealership,Delivery Executive,Loan,4.9
IND-14687,02-12-2024,Mahindra,Gusto 125,Commuter,Racing Blue,100,BS6 Petrol,Manual,70.6,,5000,14,1127000,Maharashtra,Mumbai,Exchange,Student,Loan,3.8
IND-16923,08-04-2021,Honda,CB Unicorn,Cruiser,Glossy Red,500,Petrol,Manual,74.2,202200,0,8,1617600,Uttar Pradesh,Lucknow,Company Direct,Homemaker,EMI,3.7
IND-19045,17-04-2021,Bajaj,Dominar 400,Cruiser,Midnight Grey,350,BS6 Petrol,Manual,46.5,245600,5000,12,2887200,Kerala,Kochi,Online,Homemaker,Credit Card,4.8
IND-16993,14-05-2023,Suzuki,Burgman Street,Cruiser,Pearl White,350,BS6 Petrol,Manual,,166100,7000,3,477300,West Bengal,Kolkata,Exchange,Businessman,EMI,4.6
IND-16249,18-12-2022,Hero,Glamour,Commuter,Pearl White,100,Petrol ,Manual,73.3,84800,10000,1,74800,Delhi,New Delhi,Online,Homemaker,Loan,3.8
IND-14159,03-09-2021,Bajaj,Platina 110,Superbike,Lime Green,650,Petrol,Manual,56.2,415300,2000,14,5786200,Telangana,Hyderabad,Company Direct,Businessman,Credit Card,
IND-10825,26-06-2024,Jawa,Jawa 42,Electric,Sunset Orange,0,Petrol,Manual,72.2,124000,15000,15,1635000,Delhi,New Delhi,Online,Student,UPI,4.5
IND-12981,12-04-2024,KTM,Duke 200,Superbike,Midnight Grey,1000,BS6 Petrol,Manual,54.5,531000,5000,8,4208000,Maharashtra,Mumbai,Exchange,Businessman,UPI,4
IND-15850,15-02-2024,Hero,Xtreme 160R,Adventure,,390,Petrol,Manual,,229300,5000,2,448600,Tamil Nadu,Chennai,Online,Working Professional,Credit Card,5
IND-20199,10-02-2024,Honda,,Cruiser,Matte Black,350,BS6 Petrol,Manual,34,197000,5000,7,1344000,Uttar Pradesh,Lucknow,Dealership,Student,Credit Card,5
IND-12343,21-06-2022,KTM,,Electric,,0,Electric,Manual,N/A,87800,15000,4,291200,Maharashtra,Mumbai,,Homemaker,Credit Card,4.5
IND-16862,30-01-2024,Suzuki,Access 125,Cruiser,Midnight Grey,350,BS6 Petrol,Manual,35.8,188600,15000,11,1909600,Uttar Pradesh,Lucknow,Dealership,Homemaker,Credit Card,-5
IND-12898,18-12-2023,TVS,iQube Electric,Commuter,Pearl White,100,Electric,Manual,N/A,86700,3000,14,1171800,Maharashtra,Mumbai,Dealership,Working Professional,UPI,
IND-18212,02-08-2021,Bajaj,,Electric,Matte Black,0,Electric,Manual,N/A,84500,15000,3,208500,Rajasthan,Jaipur,Exchange,Delivery Executive,EMI,4.3
IND-20192,25-06-2021,Yamaha,Ray ZR,Adventure,Glossy Red,650,Electric,Manual,N/A,435100,10000,9,3825900,UTTAR PRADESH,Lucknow,Exchange,Businessman,UPI,
IND-17821,19-05-2023,Jawa,Perak,Scooter,Racing Blue,110,Petrol,Manual,45.3,107200,3000,11,1146200,Maharashtra,Mumbai,Dealership,Working Professional,Cash,3.9
IND-19379,03-10-2024,Hero,Xtreme 160R,Superbike,Lime Green,390,BS6 Petrol,Manual,56.2,589200,2000,13,7633600,Kerala,Kochi,Online,Businessman,,4.3
IND-16996,09-03-2021,tvs,Ntorq 125,Cruiser,Matte Black,500,Electric,Manual,N/A,,0,5,831500,West Bengal,Kolkata,Dealership,Businessman,Loan,4.1
IND-19831,05-05-2022,TVS,Ntorq 125,Cruiser,Lime Green,350,BS6 Petrol,Manual,51.9,160400,2000,14,2217600,Kerala,Kochi,Dealership,Student,UPI,4.6
IND-12290,17-07-2023,Mahindra,Rodeo RZ,Superbike,Glossy Red,650,BS6 Petrol,Manual,69.9,439000,5000,3,1302000,Delhi,New Delhi,Exchange,Working Professional,UPI,3.9
IND-13362,23-01-2021,Hero,Splendor Plus,Scooter,Midnight Grey,125,Electric ,Manual,N/A,93900,3000,8,727200,Delhi,New Delhi,Company Direct,Working Professional,Cash,4.1
IND-19586,31-10-2022,Mahindra,Mojo 300,Scooter,,110,Petrol,Manual,49.6,73000,3000,13,910000,Maharashtra,Mumbai,Company Direct,Delivery Executive,Credit Card,3.5
IND-12820,18-01-2023,Yamaha,FZ-S V3,Cruiser,Glossy Red,350,Electric,Manual,N/A,218200,7000,2,422400,Gujarat,Ahmedabad,Exchange,Homemaker,EMI,4.4
IND-19086,03-06-2021,Honda,Hornet 2.0,Superbike,Racing Blue,650,EV,Manual,N/A,429000,3000,2,852000,Gujarat,Ahmedabad,Online,Homemaker,Loan,3.3
IND-15772,19-02-2023,Royal Enfield,Bullet 350,Commuter,Midnight Grey,110,Petrol,Manual,34.6,70500,0,14,987000,Gujarat,Ahmedabad,Online,Student,UPI,4.3
IND-16362,26-07-2024,Jawa,,Electric,Racing Blue,0,Petrol,Manual,33.6,138800,7000,8,1054400,Delhi,New Delhi,Exchange,Businessman,Cash,4
IND-11854,19-06-2021,KTM,Duke 200,Scooter,Lime Green,150,Petrol,Manual,46.3,94000,0,5,470000,Rajasthan,Jaipur,Dealership,Homemaker,,4.3
IND-14697,11-05-2024,Honda,Activa 6G,Superbike,,650,Petrol,Manual,63.6,461000,3000,1,458000,Telangana,Hyderabad,Online,Homemaker,UPI,4.4
IND-14555,28-03-2022,Jawa,Jawa 42,Superbike,Midnight Grey,1000,Electric,Manual,N/A,589600,10000,4,2318400,Rajasthan,Jaipur,Dealership,Student,UPI,
IND-17187,15-06-2022,TVS,Raider 125,Commuter,Glossy Red,100,Electric,Manual,N/A,69500,15000,11,599500,Tamil Nadu,Chennai,Company Direct,Businessman,,
IND-14836,03-02-2022,KTM,RC 200,ELECTRIC,Glossy Red,0,Electric,Manual,N/A,112800,15000,12,1173600,Gujarat,Ahmedabad,Company Direct,Student,Cash,3.8
IND-12071,05-01-2023,Royal Enfield,Meteor 350,Commuter,Pearl White,150,Electric,Manual,N/A,58100,3000,4,220400,Delhi,New Delhi,Company Direct,Working Professional,Loan,
IND-19442,02-05-2024,Suzuki,Gixxer 250,Electric,Pearl White,0,Petrol,Manual,33.9,138400,10000,5,642000,telangana,Hyderabad,,Delivery Executive,Credit Card,4.6
IND-13705,16-10-2023,Jawa,42 Bobber,Electric,Matte Black,0,Petrol,Manual,62.1,115300,2000,8,906400,Rajasthan,Jaipur,Online,Homemaker,Credit Card,3.4
IND-15240,10-08-2023,honda,CB Unicorn,Superbike,Sunset Orange,650,Electric,Manual,N/A,365200,5000,2,720400,Kerala,Kochi,Exchange,Homemaker,UPI,3.5
IND-10543,03-03-2022,Royal Enfield,Meteor 350,Superbike,Glossy Red,390,BS6 Petrol,Manual,54.6,499900,0,7,3499300,Delhi,New Delhi,,Working Professional,Credit Card,3.2
IND-12366,01-10-2022,Royal Enfield,Classic 350,Adventure,Pearl White,650,Petrol,Manual,64.9,266300,15000,2,502600,Gujarat,Ahmedabad,Company Direct,Working Professional,Loan,3.2
IND-11121,04-11-2023,Suzuki,Gixxer 250,Adventure,Sunset Orange,650,Electric,Manual,N/A,344600,5000,1,339600,West Bengal,Kolkata,Dealership,Businessman,UPI,3.4
IND-13376,12-03-2023,Royal Enfield,Classic 350,Sports,Lime Green,250,Electric,Manual,N/A,135300,15000,9,1082700,Telangana,Hyderabad,Company Direct,Delivery Executive,Loan,5
IND-17963,07-01-2021,Suzuki,Intruder 150,Cruiser,Glossy Red,350,bs6 petrol,Manual,49.2,214800,3000,12,2541600,Uttar Pradesh,Lucknow,Exchange,Working Professional,Credit Card,3.6
IND-18565,06-10-2022,Yamaha,MT-15,ELECTRIC,Sunset Orange,0,Petrol,Manual,62.4,104400,15000,7,625800,Maharashtra,Mumbai,Exchange,Delivery Executive,UPI,3.5
IND-16664,16-10-2021,Jawa,42 Bobber,Electric,Glossy Red,0,Electric,Manual,N/A,149900,3000,13,1909700,Karnataka,Bengaluru,Company Direct,Homemaker,UPI,3.7
IND-19411,13-08-2024,Jawa,42 Bobber,Cruiser,Lime Green,220,Electric,Manual,N/A,155900,3000,14,2140600,Karnataka,Bengaluru,Online,Businessman,Loan,3.4
IND-20158,10-05-2021,Suzuki,Intruder 150,Sports,Candy Yellow,250,Petrol,Manual,32.1,,2000,14,2599800,Kerala,Kochi,Online,Delivery Executive,Credit Card,
IND-12634,07-01-2024,Yamaha,MT-15,Cruiser,Glossy Red,500,Electric,Manual,N/A,242800,7000,11,2593800,Rajasthan,Jaipur,Company Direct,Homemaker,Loan,4.7
IND-10145,22-02-2024,Royal Enfield,Thunderbird 350X,Scooter,Racing Blue,125,Petrol,Manual,55.1,84700,3000,13,1062100,Delhi,New Delhi,Online,Homemaker,UPI,4
IND-16501,18-11-2023,Yamaha,MT-15,Sports,Glossy Red,250,BS6 Petrol,Manual,47,137300,,14,1880200,Maharashtra,Mumbai,Company Direct,Student,Credit Card,3.4
IND-17999,11-11-2023,Yamaha,FZ-S V3,Scooter,Glossy Red,110,Petrol,Manual,,119400,5000,12,1372800,Karnataka,Bengaluru,Company Direct,Delivery Executive,UPI,3.7
IND-10256,11-04-2021,Mahindra,Rodeo RZ,Commuter,Matte Black,150,Electric,Manual,N/A,64400,,10,574000,Rajasthan,Jaipur,Dealership,Homemaker,UPI,4.4
IND-10219,20-12-2024,Honda,Activa 6G,Electric,Lime Green,0,BS6 Petrol,Manual,32.6,91300,5000,2,172600,West Bengal,Kolkata,Dealership,Businessman,Cash,3.2
IND-17192,03-03-2023,Jawa,Jawa 42,Electric,Glossy Red,0,Electric,Manual,N/A,97500,3000,1,94500,Rajasthan,Jaipur,Company Direct,Delivery Executive,EMI,3.4
IND-11380,27.09.2024,KTM,RC 200,Commuter,Matte Black,100,Petrol,Manual,48.3,79300,2000,6,463800,Delhi,New Delhi,Dealership,Working Professional,EMI,4.8
IND-11254,20-08-2021,Yamaha,Fascino 125,Superbike,Sunset Orange,390,Electric,Manual,N/A,,2000,5,1509500,Kerala,Kochi,Dealership,Delivery Executive,Loan,3.1
IND-12248,27-01-2021,Hero,Passion Pro,Commuter,Glossy Red,100,BS6 Petrol,Manual,57.8,71700,10000,3,185100,Karnataka,Bengaluru,Company Direct,Working Professional,Cash,4.4
IND-19565,04-02-2024,Royal-Enfield,Meteor 350,Scooter,Pearl White,110,Petrol,Manual,60.2,101600,7000,10,946000,Gujarat,Ahmedabad,Company Direct,Homemaker,UPI,5
IND-11131,27-04-2022,Suzuki,Intruder 150,Commuter,Midnight Grey,100,Electric,Manual,N/A,75100,2000,8,584800,West Bengal,Kolkata,Company Direct,Delivery Executive,Cash,3.8
IND-11453,09-04-2022,Royal Enfield,Classic 350,Superbike,Sunset Orange,390,BS6 Petrol,Manual,47.8,428200,15000,10,4132000,Uttar Pradesh,Lucknow,Exchange,Businessman,,3.9
IND-16272,17-10-2023,Mahindra,Mojo 300,Sports,Racing Blue,250,Petrol ,Manual,,172300,,12,1887600,West Bengal,Kolkata,,Delivery Executive,Loan,3.9
IND-14187,24-11-2022,Royal Enfield,Bullet 350,Adventure,Candy Yellow,390,Petrol,Manual,34.9,289800,3000,3,860400,Tamil Nadu,Chennai,Dealership,Delivery Executive,,4.2
IND-12867,08-04-2024,KTM,Duke 125,Electric,Midnight Grey,0,Petrol,Manual,63.8,149700,0,10,1497000,Telangana,Hyderabad,Online,Delivery Executive,Cash,5
IND-18205,19-01-2024,Royal Enfield,Classic 350,Superbike,Candy Yellow,650,BS6 Petrol,Manual,44.3,544800,5000,1,539800,Tamil Nadu,Chennai,Dealership,Student,Loan,3.7
IND-11640,30-01-2022,Royal Enfield,Bullet 350,Adventure,Glossy Red,390,Electric,Manual,N/A,342100,7000,15,5026500,Maharashtra,Mumbai,Online,Working Professional,Cash,3.7
IND-11829,19-12-2024,Suzuki,Intruder 150,Electric,Midnight Grey,0,BS6 Petrol,Manual,45.2,133400,2000,13,1708200,Kerala,Kochi,Exchange,Working Professional,Cash,3.6
IND-11861,15-07-2021,Hero,Splendor Plus,Commuter,Sunset Orange,125,Petrol,Manual,71,76500,2000,5,372500,Tamil Nadu,Chennai,Exchange,Working Professional,Loan,
IND-15015,22-06-2021,Jawa,Perak,Superbike,Glossy Red,1000,petrol,Manual,37.2,536500,5000,8,4252000,Karnataka,Bengaluru,Online,Student,Credit Card,4.6
IND-17037,14-01-2022,TVS,Ntorq 125,SPORTS,Sunset Orange,160,Electric,Manual,N/A,183600,,4,674400,Kerala,Kochi,Dealership,Student,Credit Card,5
IND-15420,15-03-2021,Royal Enfield,Bullet 350,Scooter,Pearl White,125,Petrol,Manual,62.3,90700,10000,9,726300,karnataka,Bengaluru,Company Direct,Student,Loan,3.8
IND-18477,05-05-2021,Mahindra,Gusto 125,Electric,Sunset Orange,0,Petrol,Manual,45.7,144400,5000,9,1254600,Gujarat,Ahmedabad,Online,Homemaker,,3.9
IND-13158,19-06-2021,TVS,Ntorq 125,Adventure,Glossy Red,390,Electric,Manual,N/A,221800,0,14,3105200,Telangana,Hyderabad,Dealership,Student,UPI,3.7
IND-14244,13-07-2024,Suzuki,Burgman Street,Scooter,Lime Green,110,BS6 Petrol,Manual,50.9,97900,5000,11,1021900,Gujarat,Ahmedabad,Company Direct,Businessman,UPI,3
IND-10530,24-01-2023,Jawa,Yezdi Scrambler,Electric,Racing Blue,0,Petrol,Manual,38.9,102100,0,7,714700,Kerala,Kochi,Company Direct,Delivery Executive,UPI,3.3
IND-12275,07-11-2022,Royal Enfield,Thunderbird 350X,Electric,Glossy Red,0,Petrol,Manual,73.6,,3000,8,873600,West Bengal,Kolkata,Dealership,Businessman,Credit Card,4.6
IND-17940,08-12-2023,TVS,Apache RTR 160,Electric,Pearl White,0,Electric,Manual,N/A,102300,3000,1,99300,West Bengal,Kolkata,Online,Delivery Executive,Cash,3.1
IND-13273,02-10-2021,Jawa,Perak,Sports,Midnight Grey,150,Petrol,Manual,33.7,117800,15000,14,1439200,Rajasthan,Jaipur,Online,Working Professional,UPI,4.9
IND-17858,17-11-2022,Royal Enfield,Classic 350,Sports,Candy Yellow,160,Petrol,Manual,66.5,181900,2000,10,1799000,Gujarat,Ahmedabad,Company Direct,Working Professional,Loan,3.8
IND-15193,27-04-2021,Honda,CB Unicorn,Commuter,Pearl White,125,Electric,Manual,N/A,63600,10000,4,214400,Telangana,Hyderabad,Dealership,Businessman,UPI,4.7
IND-16422,03-04-2024,KTM,Duke 200,Electric,Glossy Red,0,Petrol,Manual,30.6,104200,5000,2,198400,Telangana,Hyderabad,Online,Working Professional,Loan,4.9
IND-15584,28-01-2022,Honda,,Electric,Sunset Orange,0,Electric,Manual,N/A,102300,0,13,1329900,Rajasthan,Jaipur,Online,Homemaker,UPI,3.9
